OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S000-185,SNAKE RIVER AT BRIDGE ON MN-220 N OF BIG WOODS,River/Stream,"SNAKE RIVER AT THE BRIDGE ON MINNESOTA STATE HIGHWAY 220 JUST NORTH OF MINNESOTA STATE HIGHWAY 317.  THE SITE IS 8 MILES NORTH OF BIG WOODS, MINNESOTA; RED RIVER OF THE NORTH BASIN.  T157N/R50W/S15.  MARSHALL COUNTY.  SAMPLED MONTHLY BY THE MINNESOTA POLLUTION CONTROL AGENCY FOR ROUTINE WATER QUALITY MONITORING.  PERIOD SAMPLED:  1971-76, 100182-093083, 100185-093086, 100188-093089, 100191-093092.  SEDIMENT AND WATER SAMPLES WERE COLLECTED BY THE MINNESOTA POLLUTION CONTROL AGENCY FOR A TOXICS SURVEY.  MAJOR BASIN NAME:  HUDSON BAY.  BASIN CODE:  230106.  MINOR BASIN NAME:  RED RIVER OF THE NORTH.",09020309,,,,,48.4139720000,-97.1072220000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,089,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S000-198,"SNAKE R BELOW CROSS LAKE DAM, 2 MI NE OF PINE CITY",River/Stream,"SNAKE RIVER BELOW CROSS LAKE DAM, 2 MILES NORTHEAST OF PINE CITY, MINNESOTA.  (THE SAMPLING TAKES PLACE HALF WAY BETWEEN CROSS LAKE DAM AND UPSTREAM OF COUNTY STATE AID HIGHWAY 9 BRIDGE).  ST. CROIX RIVER BASIN.  T39N/R21W/S26.  PINE COUNTY.  SAMPLED MONTHLY BY THE MINNESOTA POLLUTION CONTROL AGENCY FOR ROUTINE WATER QUALITY MONITORING.  PERIOD SAMPLED:  1971-73, 100190-PRESENT.  MAJOR BASIN NAME:  UPPER MISS.  BASIN CODE:  070506.  MINOR BASIN NAME:  ST. CROIX RIVER.",07030004,,,,,45.8396600000,-92.9384100000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,115,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S000-321,S FK WHITEWATER R AT CR-112 2 MI W OF ALTURA,River/Stream,"SOUTH FORK WHITEWATER RIVER AT COUNTY ROAD 112, 2 MILES WEST OF ALTURA, MINNESOTA; LOWER PORTION UPPER MISS RIVER BASIN.  T107N/R10W/S13.  WINONA COUNTY.  WATER QUALITY SAMPLES WERE COLLECTED BY THE MINNESOTA POLLUTION CONTROL AGENCY FOR A LOAD ALLOCATION STUDY AT EYOTA, DOVER AND ST CHARLES.  THE SITE IS DOWNSTREAM FROM THE CITIES.  MAJOR BASIN NAME:  UPPER MISS.  BASIN CODE:  070602.  MINOR BASIN NAME:  LOWER PORTION UPPER MISS.",07040003,,,,,44.0705830000,-91.9792500000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,169,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S000-339,"MISSISSIPPI R AT PIER AT GRAVEL QUARRY, GREY CLOUD ISLAND",River/Stream,"MISSISSIPPI RIVER AT PIER IMMEDIATELY ABOVE THE BARGE LOADING FACILITY AT GRAVEL QUARRY ON GREY CLOUD ISLAND.  THE SITE IS AT ST. PAUL PARK, MINNESOTA; LOWER PORTION UPPER MISS BASIN.  T27N/R22W/S26.  WASHINGTON COUNTY.  ESTABLISHED AS A NATIONAL WATER QUALITY SURVEILLANCE SYSTEM STATION IN MARCH 1975 AND SAMPLED BI-WEEKLY BY THE MINNESOTA POLLUTION CONTROL AGENCY THROUGH SEPTEMBER 1980.  FLOW DATA ARE STORED FOR THIS STATION.  SAMPLED MONTHLY BY THE MINNESOTA POLLUTION CONTROL AGENCY FOR ROUTINE WATER QUALITY MONITORING.  PERIOD SAMPLED:  1975-PRESENT.  FISH TISSUE SAMPLES WERE COLLECTED FOR THE MINNESOTA POLLUTION CONTROL AGENCY FOR A TOXICS SURVEY.  MAJOR BASIN NAME:  UPPER MISS.  BASIN CODE:  070606.  MINOR BASIN NAME:  LOWER PORTION UPPER MISS. COORDINATES UPDATED:  10-7-2009. OLD COORDINATES: 44.8027778 / -93.0141667",07010206,,,,,44.8038300000,-93.0125000000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,163,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S000-340,"LE SUEUR R AT MN-66 1.5 MI NE OF RAPIDAN, MN",River/Stream,"LE SUEUR RIVER, AT HWY 66, 1.5 MILES NORTHEAST OF RAPIDAN, MN; MINNESOTA RIVER BASIN.  BLUE EARTH COUNTY.  FISH WERE COLLECTED FOR CONTAMINANT MONITORING BY THE MINNESOTA DEPARTMENT OF NATURAL RESOURCES AND PROCESSED AND ANALYZED BY THE MINNESOTA POLLUTION CONTROL AGENCY.  AS PART OF THE MINNESOTA R ASSESSMENT PROJECT, 1988-1992, THIS SITE WAS SAMPLED FOR WATER CHEMISTRY, SEDIMENT, AND BENTHIC MACROINVERTEBRATE COMMUNITY ASSESSMENTS.  MAJOR BASIN NAME:  UPPER MISS.  BASIN CODE:  070406.  MINOR BASIN NAME:  MINNESOTA.",07020011,,,,,44.1174790000,-94.0500910000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,013,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S000-510,PIPESTONE CRK ON CSAH-13 4.5 MI W OF PIPESTONE,River/Stream,"PIPESTONE CREEK, ON COUNTY STATE AID HIGHWAY 13, 4.5 MILES WEST OF PIPESTONE, MINNESOTA; BIG SIOUX RIVER BASIN.  PIPESTONE COUNTY.  SEDIMENT SAMPLES WERE COLLECTED BY THE MINNESOTA POLLUTION CONTROL AGENCY FOR A TOXIC SURVEY.  MAJOR BASIN NAME:  MISSOURI R.  BASIN CODE:  090707.  MINOR BASIN NAME:  BIG SIOUX RIVER.",10170203,,,,,43.9872220000,-96.4283330000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,117,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S000-553,BOIS DE SIOUX R ON CSAH-6 5.1 MI SW OF DORAN,River/Stream,"BOIS DE SIOUX RIVER, ON COUNTY STATE AID HIGHWAY 6, 5.1 MILES SOUTHWEST OF DORAN, MINNESOTA; RED RIVER OF THE NORTH.  WILKIN COUNTY.  SEDIMENT SAMPLES WERE COLLECTED BY THE MINNESOTA POLLUTION CONTROL AGENCY FOR A TOXIC SURVEY.  MAJOR BASIN NAME:  HUDSON BAY.  BASIN CODE:  230108.  MINOR BASIN NAME:  RED RIVER OF THE NORTH.",09020101,,,,,46.1519000000,-96.5798000000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,167,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S000-556,"PELICAN R ON MN-210 1.1 MI W OF FERGUS FALLS, MN",River/Stream,"PELICAN RIVER, ON MINNESOTA STATE HIGHWAY 210, 1.1 MILES WEST OF FERGUS FALLS, MINNESOTA; RED RIVER OF THE NORTH.  OTTER TAIL COUNTY.  SEDIMENT SAMPLES WERE COLLECTED BY THE MINNESOTA POLLUTION CONTROL AGENCY FOR A TOXIC SURVEY.  MAJOR BASIN NAME:  HUDSON BAY.  BASIN CODE:  230106.  MINOR BASIN NAME:  RED RIVER OF THE NORTH.",09020103,,,,,46.2914720000,-96.1434170000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,111,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S000-843,"SILVER CR.,CSAH-41 BY EAST UNION",River/Stream,"SILVER CREEK, BRIDGE ON CSAH-41, THREE MILES SOUTHWEST OF EAST UNION, MINNESOTA; MINNESOTA RIVER BASIN.  CARVER COUNTY.  SAMPLED AS PART OF A NONPOINT SOURCE SURVEY OF THE MINNESOTA RIVER (SHAKOPEE, MINNESOTA TO ORTONVILLE, MINNESOTA) BY THE MINNESOTA POLLUTION CONTROL AGENCY.  PERIOD SAMPLED:  1980 - 1981.  MAJOR BASIN NAME:  UPPER MISS.  BASIN CODE:  070408.  MINOR BASIN NAME:  MINNESOTA RIVER.  THE MPCA DATA MANAGEMENT GROUP DETERMINED DURING THE MAY, 2004, LEGACY STORET MIGRATION THAT LEGACY AGENCY 21MINNS, STATION CAR10 IS CO-LOCATED WITH THIS STATION.  ITS ORIGINAL DESCRIPTIVE PARAGRAPH FOLLOWS:  SILVER CREEK AT CSAH-41 IN THE SOUTHWEST QUARTER OF SECTION 8.  THE SITE IS LOCATED 3 MILES SOUTHWEST OF THE CITY OF EAST UNION, MINNESOTA.  MINNESOTA RIVER BASIN.  T114N/R24W/S8.  CARVER COUNTY.  SAMPLES WERE TAKEN TO GAIN BACKGROUND FECAL COLIFORM LEVELS FOR CARVER COUNTY.",07020012,,,,,44.6911670000,-93.7358330000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,019,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S001-210,"LITTLE BEAUFORD DITCH TRIB TO BIG COBB R, SH22 0.5 MI N BEAUFORD",River/Stream,"UNNAMED TRIBUTARY TO BIG COBB RIVER AT STATE HIGHWAY 22, 0.5 MILE NORTH OF BEAUFORD, MINNESOTA.  THIS SITE IS A USGS CREST STAGE GAGE SITE #18 (05320300).  MINNESOTA RIVER BASIN.  T106N/R26W/S4.  BLUE EARTH COUNTY.  AS PART OF THE MINNESOTA RIVER ASSESSMENT PROJECT, 1988-1992, SITE WAS SAMPLED FOR WATER CHEMISTRY, HABITAT, FLOW, AND FISH AND BENTHIC MACROINVERTEBRATE COMMUNITY ASSESSMENTS.  THIS SITE WAS ALSO PART OF A LONGITUDINAL STUDY TO FURTHER CHARACTERIZE FECAL LEVELS IN RIVERS AND ASSIST IN IDENTIFYING SOURCES OF THE BACTERIA.  MAJOR BASIN NAME:  UPPER MISS.  BASIN CODE:  070406.  MINOR BASIN NAME:  MINNESOTA.",07020011,,,,,44.0175830000,-93.9584720000,24000,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,27,013,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S001-590,"JACK CK AT 370TH AVE, 1 MI SW OF HERON LAKE, MN",River/Stream,"JACK CREEK AT 370TH AVENUE, 1 MILE SOUTHWEST OF HERON LAKE, MINNESOTA.  SAMPLING SITE LOCATED 1 MILE WEST OF COUNTY STATE AID HIGHWAY 9.",07100001,,,,,43.7758060000,-95.3356940000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,063,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S001-679,"REDWOOD R AT CSAH-17, 3 MILES SW OF REDWOOD FALLS",River/Stream,"REDWOOD RIVER AT COUNTY STATE AID HIGHWAY 17, 3 MILES SOUTHWEST OF REDWOOD FALLS, MINNESOTA; MINNESOTA RIVER BASIN.  T112N/R36W/S9.  REDWOOD COUNTY AS PART OF THE MINNESOTA RIVER ASSESSMENT PROJECT IN 1988 AND 1992, THIS SITE WAS SAMPLED FOR SEDIMENT ASSESSMENTS WITH SUSPENDED SEDIMENTS TRAPS.  THE MPCA DATA MANAGEMENT GROUP DETERMINED DURING THE MAY, 2004, LEGACY STORET MIGRATION THAT LEGACY AGENCY 21MINNS, STATION RWR001 IS CO-LOCATED WITH THIS STATION.  ITS ORIGINAL DESCRIPTIVE PARAGRAPH FOLLOWS:  REDWOOD RIVER AT COUNTY STATE AID HIGHWAY 17, A UNITED STATES GEOLOGICAL SURVEY STREAM GAGING SITE, 3 MILES SOUTHWEST OF REDWOOD FALLS, MINNESOTA; MINNESOTA RIVER T112N/R36W/S9 REDWOOD.  WATER QUALITY DATA COLLECTED AS PART OF CWP PROJECT TO ASSESS SEDIMENTATION IN LAKE REDWOOD.  SAMPLES WERE COLLECTED BY A CONSULTANT, STAFFS OF RCRCA AND SWCD AND ANALYZED BY U OF M SOIL SCIENCE LABORATORY.",07020006,,,,,44.5236940000,-95.1715000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,127,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S001-759,MINNESOTA R AT CSAH 42 AT JUDSON,River/Stream,"MINNESOTA RIVER AT COUNTY STATE AID HIGHWAY 42 ON BLUE EARTH AND NICOLLET COUNTY LINE AT JUDSON, MINNESOTA.",07020007,,,,,44.2001940000,-94.1941110000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,103,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S001-831,"MID FK WHTWTR R AT CR-107, 5 MI N OF ST. CHARLES",River/Stream,"MIDDLE FORK WHITEWATER RIVER AT COUNTY ROAD 107 (QUINCY BRIDGE), 5 MILES NORTH OF ST. CHARLES, MINNESOTA.",07040003,,,,,44.0371110000,-92.1046110000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,109,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S001-918,COTTONWOOD R AT COTTONWOOD ST BRG IN NEW ULM. MN,River/Stream,"COTTONWOOD R AT COTTONWOOD ST BRG IN NEW ULM. MN, 3.2 MILES UPSTREAM OF MOUTH AT FULL USGS GAGING STATION IN NEW ULM, MINNESOTA.",07020008,,,,,44.2891500000,-94.4392260000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,015,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S001-919,"SLEEPY EYE CR AT CSAH 8 BR, 2.2 MI N OF LEAVENWORTH, MN",River/Stream,"SLEEPY EYE CREEK AT COUNTY STATE AID HIGHWAY 8 BRIDGE, 2.2 MILES NORTH OF LEAVENWORTH, MINNESOTA.",07020008,,,,,44.2535000000,-94.8061000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,015,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S001-931,"LEAF R AT CSAH 29 BRG, 7 MI N OF STAPLES",River/Stream,"LEAF RIVER AT COUNTY STATE AID HIGHWAY 29 BRIDGE, 7 MILES NORTH OF STAPLES, MINNESOTA.",07010107,,,,,46.4571000000,-94.8419000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,159,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-005,"BEAVER CK AT MN-30 BRG, 1.75 MI W OF CURRIE",River/Stream,"BEAVER CREEK AT STATE NUMBERED TRUNK HIGHWAY 30 BRIDGE (NORTH SIDE), 1.75 MILES WEST OF CURRIE, MINNESOTA.  MPCA staff determined that station S001-555 was co-located with this station and deleted it 3/28/2007.",07100001,,,,,44.0728980000,-95.6976700000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,101,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-012,"HAWK CK AT CR 52 BR, 6.5 MI SE OF GRANITE FALLS",River/Stream,"HAWK CREEK AT COUNTY ROAD 52 BRIDGE, 6.5 MILES SOUTHEAST OF GRANITE FALLS, MINNESOTA.",07020004,,,,,44.7622000000,-95.4288000000,0,,,Unknown,UNKWN,,,,,,,US,27,129,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-015,"S FK CROW R ON MN-7, 1/2 MI E OF COSMOS",River/Stream,"SOUTH FORK CROW RIVER ON MINNESOTA STATE NUMBERED TRUNK HIGHWAY 7, 1/2 MILE EAST OF COSMOS, MINNESOTA.",07010205,,,,,44.9357000000,-94.6752000000,0,,,GPS Carrier Phase Static Relative Position,NAD83,,,,,,,US,27,093,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-083,"GRAND MARAIS CK ON CSAH-220 BRG, 3 MI N OF EAST GRAND FORKS",River/Stream,"GRAND MARAIS CREEK ON COUNTY STATE AID HIGHWAY 220 BRIDGE, 3 MILES NORTH OF EAST GRAND FORKS, MINNESOTA.  SAMPLE TAKEN FROM CENTER OF BRIDGE, UPSTREAM SIDE.",09020306,,,,,48.0192000000,-97.0204000000,0,,,GPS-Unspecified,NAD83,,,,,,,US,27,119,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-099,"SAND HILL R AT US-75 ON NORTH END OF CLIMAX, MN",River/Stream,"SAND HILL RIVER AT U.S. NUMBERED STATE HIGHWAY 75 ON THE NORTH END OF CLIMAX, MINNESOTA.  UPSTREAM SIDE (E) SIDE OF ROAD CROSSING.  SAMPLING AND MEASURE DOWN FROM BRIDGE.",09020301,,,,,47.6121000000,-96.8148000000,0,,,GPS-Unspecified,NAD83,,,,,,,US,27,119,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-125,"BUFFALO R AT CR-108, 2 MI SE OF GEORGETOWN",River/Stream,"BUFFALO RIVER AT COUNTY ROAD 108, 2 MILES SOUTHEAST OF GEORGETOWN, MINNESOTA.  UPSTREAM SIDE (S) OF E/W ROAD CROSSING.  SAMPLING AND MEASURE DOWN FROM BRIDGE.",09020106,,,,,47.0498000000,-96.7537000000,0,,,GPS-Unspecified,NAD83,,,,,,,US,27,027,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-201,"SHAKOPEE CK, AT UNN TWNSHP RD, 1 MI W MN-29, 8 MI S BENSON, MN",River/Stream,"SHAKOPEE CREEK, AT UNNAMED TOWNSHIP ROAD, 3/4 MILES NORTH OF COUNTY STATE AID HIGHWAY 6 AND 1 MILE WEST OF MINNESOTA STATE NUMBERED TRUNK HIGHWAY 29, 8 MILES SOUTH OF BENSON, MINNESOTA.  (SITE IS 2 MILES UPSTREAM OF CONFLUENCE WITH CHIPPEWA RIVER).",07020005,,,,,45.2040000000,-95.6135000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,151,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-204,"DRY WEATHER CREEK, AT 85TH AVE NW, 4 MI NE OF WATSON",River/Stream,"DRY WEATHER CREEK, AT 85TH AVENUE NORTHWEST, 4 MILES NORTHEAST OF WATSON, MINNESOTA.",07020005,,,,,45.0498000000,-95.7669000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,023,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-313,"THREE MILE CK AT CR-67, 1 MI NO OF GREEN VALLEY",River/Stream,"THREE MILE CREEK AT COUNTY ROAD 67, 1 MILE NORTH OF GREEN VALLEY, MINNESOTA.  THE MPCA DATA MANAGEMENT GROUP DETERMINED DURING THE MAY, 2004, LEGACY STORET MIGRATION THAT LEGACY AGENCY 21MINNS, STATION RWR006 IS CO-LOCATED WITH THIS STATION.  ITS ORIGINAL DESCRIPTIVE PARAGRAPH FOLLOWS:  THREE MILE CREEK AT COUNTY ROAD 67, ONE MILE NORTH OF GREEN VALLEY, MINNESOTA; MINNESOTA RIVER BASIN.  T112N/R41W/S2.  LYON COUNTY.  WATER QUALITY SAMPLING WAS DONE FOR THE REDWOOD RIVER CWP PROJECT AT THIS SITE TO INVESTIGATE WATER QUALITY IN A WATERSHED THAT HAS INTENSIVE AGRICULTURE LAND USE WITH PREDOMINANTLY NATURAL DRAINAGE PATTERNS AND A HISTORY OF FLOODING.  THIS SITE IS COMPARABLE TO TC4 AND WAS ESTABLISHED TO IMPROVE SITE CONDITIONS FOR MEASUREMENTS.",07020006,,,,,44.5411000000,-95.7564000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,083,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-409,"BATTLE CK AT BATTLE CK PARK IN ST. PAUL, MN",River/Stream,"BATTLE CREEK AT BATTLE CREEK PARK IN SAINT PAUL, MINNESOTA.  100 FEET UPSTREAM OF PARKING AREA.",07010206,,,,,44.9351040000,-93.0283860000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,123,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-937,"SEVENMILE CK IN SEVENMILE CK CTY PK, 5.5 MI SW OF ST. PETER",River/Stream,"SEVENMILE CREEK IN SEVENMILE CREEK COUNTY PARK NEAR MOUTH, UPSTREAM FROM THE SECOND FOOTBRIDGE, 5.5 MILES SOUTHWEST OF ST. PETER, MINNESOTA.",07020007,,,,,44.2631250000,-94.0317230000,0,,,Interpolation-Digital Map Source,UNKWN,,,,,,,US,27,103,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S002-955,"RUM RIVER AT CSAH 16, 8 MI N OF MILACA, MN",River/Stream,"RUM RIVER AT COUNTY STATE AID HIGHWAY 16 BRIDGE, 8 MILES NORTH OF MILACA, MINNESOTA.  T39N/R27W/S22.",07010207,,,,,45.8659090000,-93.6904860000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,095,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S003-000,"DUTCH CREEK AT 100TH ST, 0.5 MILES W OF FAIRMONT",River/Stream,"DUTCH CREEK, ON 100TH ST., 0.5 MILES WEST OF FAIRMONT, MINNESOTA; BLUE EARTH RIVER BASIN, MARTIN COUNTY; NUTRIENT, BACTERIA, AND SEDIMENT SAMPLES COLLECTED.",07020009,,,,,43.6304350000,-94.5043430000,0,,,Interpolation-Digital Map Source,UNKWN,,,,,,,US,27,091,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S003-087,"LAC QUI PARLE R AT CTY HWY 31 1 MI SW OF LAC QUI PARLE, MN",River/Stream,"LAC QUI PARLE R AT CTY HWY 31 1 MI SW OF LAC QUI PARLE, MN.",07020003,,,,,44.9950000000,-95.9195000000,0,,,Unknown,WGS84,,,,,,,US,27,073,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S003-442,"SHELL R AT CSAH-24, 7.5 MI NE OF MENAHGA, MN",River/Stream,"SHELL RIVER AT COUNTY STATE AID HIGHWAY 24, 7.5 MILES NORTHEAST OF MENAHGA, MINNESOTA.  T138N/R34W/S2.",07010106,,,,,46.7936810000,-94.9522900000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,159,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S003-557,"STRAIGHT R AT 227 ST E, 2.8 MI SE OF FARIBAULT, MN",River/Stream,"STRAIGHT RIVER AT 227TH STREET EAST, 2.8 MILES SOUTHEAST OF FARIBAULT, MINNESOTA.  T109N/R20W/S9.",07040002,,,,,44.2577910000,-93.2313250000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,131,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S003-574,"LITTLE COBB AT CSAH-16, 6.3 MI W OF PEMBERTON, MN",River/Stream,"USGS STATION 05320270.  LITTLE COBB RIVER AT COUNTY STATE AID HIGHWAY 16, T106N/R26W/S11, 6.3 MILES WEST-SOUTHWEST OF PEMBERTON, MINNESOTA.",07020011,,,,,43.9965200000,-93.9091750000,0,,,Interpolation-Digital Map Source,UNKWN,,,,,,,US,27,013,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S003-742,"MINNEHAHA CK AT 32ND AVE S, MINNEAPOLIS, MINNESOTA",River/Stream,"MINNEHAHA CREEK AT 32ND AVENUE SOUTH, T28N/R23W/S18, MINNEAPOLIS, MINNESOTA.  FROM COUNTY ROAD 152 (A.K.A.  CEDAR AVENUE SOUTH) AND MINNEHAHA PARKWAY, GO EAST ON MINNEHAHA PARKWAY, NORTH ON 34TH AVENUE SOUTH, WEST ON 47TH STREET EAST TO 32ND AVENUE SOUTH TO CREEK AT WALKING BRIDGE.",07010206,,,,,44.9175000000,-93.2253000000,24000,,,Interpolation-Map,NAD83,,,,,,,US,27,053,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S004-032,"SUNRISE R AT CR-88 IN SUNRISE, MN",River/Stream,"SUNRISE RIVER AT COUNTY ROAD 88 (AKA WILCOX ROAD), IN THE SOUTHEAST 1/4 OF THE SOUTHEAST 1/4 OF SECTION 5, T35N/R20W, IN SUNRISE, MINNESOTA.",07030005,,,,,45.5443300000,-92.8588280000,0,,,GPS-Unspecified,NAD83,,,,,,,US,27,025,,,,,,,,,,STORET
MNDA_PESTICIDE,Minnesota Department of Agriculture - Pesticide Monitoring,MNDA_PESTICIDE-S004-034,"LAWRENCE CK AT FRANCONIA TR, IN FRANCONIA, MN",River/Stream,"IN THE SOUTHEAST 1/4 OF THE SOUTHEAST 1/4 OF SECTION 3, T33N/R19W, IN FRANCONIA, MINNESOTA.",07030005,,,,,45.3715030000,-92.6945780000,0,,,GPS-Unspecified,NAD83,,,,,,,US,27,025,,,,,,,,,,STORET
